"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US92543","ZCTA5 92543","13939","766","8.9","1.9","5.2","1.6","8.9","2.0","16.1","3.1","15.0","2.7","16.4","3.1","10.1","2.4","9.0","1.9","5.2","2.0","5.3","2.5","47002","3447","68629","7009","52.4","(X)","(X)","(X)","(X)","(X)","9279","673","8.2","2.2","2.5","1.4","6.2","2.5","15.0","3.8","17.1","4.5","17.1","3.6","10.8","3.1","10.9","2.7","5.1","2.8","7.2","3.6","51321","7569","76286","9506","(X)","(X)","55.0","(X)","(X)","(X)","5608","638","3.3","1.7","3.1","2.1","3.4","2.2","10.5","3.7","17.1","5.5","19.5","4.1","12.4","4.4","11.9","3.7","7.6","4.6","11.1","5.7","65719","9929","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4660","615","15.3","4.1","10.7","3.7","17.5","5.1","16.6","4.9","13.4","3.5","10.2","4.1","8.3","4.2","4.2","3.1","2.5","1.8","1.3","0.9","27642","3689","44389","6513","(X)","(X)","(X)","(X)","44.1","(X)",
"860Z200US92544","ZCTA5 92544","16300","814","6.3","1.4","3.6","0.9","8.8","1.8","8.0","1.8","13.2","2.3","15.9","2.8","13.9","2.0","17.0","2.3","7.9","1.8","5.3","1.5","67011","5425","86598","6649","43.3","(X)","(X)","(X)","(X)","(X)","12399","751","4.8","1.3","1.6","0.8","6.9","2.2","7.8","2.2","13.1","2.6","16.5","2.8","15.2","2.4","18.3","2.8","9.5","2.2","6.2","1.9","74223","4616","93755","8299","(X)","(X)","46.9","(X)","(X)","(X)","8525","702","2.6","1.4","1.0","0.9","5.1","2.0","8.0","2.9","11.2","2.7","17.5","3.8","14.8","3.0","19.5","3.4","11.8","2.9","8.4","2.8","80164","4984","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3901","425","13.6","3.7","10.1","3.5","18.0","4.9","9.0","2.5","16.7","5.0","11.7","5.0","8.1","2.7","9.9","3.7","1.4","0.8","1.4","1.1","33728","7622","52661","7894","(X)","(X)","(X)","(X)","28.3","(X)",
"860Z200US92545","ZCTA5 92545","16457","690","4.7","1.4","2.5","1.1","10.5","2.1","8.0","1.7","12.7","1.9","22.8","3.6","11.8","2.5","14.5","2.9","5.8","1.4","6.7","2.3","59575","4290","81801","6039","45.8","(X)","(X)","(X)","(X)","(X)","10963","545","2.2","1.3","0.7","0.6","6.4","2.2","6.3","1.8","15.8","2.6","24.5","4.5","12.1","3.3","15.9","3.3","7.8","2.0","8.3","3.2","66767","6958","92863","8059","(X)","(X)","45.4","(X)","(X)","(X)","7962","617","1.7","1.4","0.5","0.6","6.5","2.7","4.9","1.7","13.6","2.9","24.3","5.7","13.3","4.3","16.7","3.8","8.4","2.4","10.0","3.7","73638","8553","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5494","611","9.8","3.2","6.7","2.9","19.4","4.7","13.6","3.7","11.0","2.9","17.3","5.3","9.0","3.3","8.5","3.8","3.1","2.0","1.5","1.7","35504","6816","51132","6614","(X)","(X)","(X)","(X)","45.5","(X)",
"860Z200US92548","ZCTA5 92548","2100","432","8.2","6.6","2.1","2.0","4.3","3.1","6.3","4.3","13.3","5.6","27.6","13.3","16.1","8.3","8.9","7.0","8.0","5.1","5.1","4.0","54909","12563","77630","13034","62.7","(X)","(X)","(X)","(X)","(X)","1455","373","4.3","4.1","0.7","1.2","2.2","2.4","4.1","3.8","16.2","8.0","34.2","17.2","12.6","9.7","9.6","9.0","9.6","6.4","6.6","5.3","59037","16373","84328","15950","(X)","(X)","71.1","(X)","(X)","(X)","1101","355","3.4","3.9","0.0","3.8","2.9","3.3","2.7","4.0","17.0","10.2","38.9","20.7","5.9","5.8","12.1","12.2","8.4","6.5","8.7","7.3","54750","15571","N","N","(X)","(X)","(X)","(X)","(X)","(X)","645","205","21.1","19.3","5.4","6.3","9.1","8.5","13.0","11.0","11.9","8.8","14.9","9.9","21.2","17.4","3.3","3.9","0.0","6.4","0.0","6.4","36328","17781","44423","14677","(X)","(X)","(X)","(X)","38.8","(X)",
"860Z200US92549","ZCTA5 92549","1648","197","3.1","2.9","2.7","2.4","4.9","3.3","15.8","5.2","8.5","3.9","12.3","5.9","11.7","6.6","20.3","7.3","6.0","4.1","14.8","6.4","83318","21836","122651","23961","36.5","(X)","(X)","(X)","(X)","(X)","798","163","1.9","2.8","0.0","5.2","1.5","2.4","4.3","4.4","3.8","4.2","20.7","11.8","16.8","11.9","25.9","9.5","3.6","2.8","21.6","10.2","100804","9755","145452","30678","(X)","(X)","44.0","(X)","(X)","(X)","608","162","0.0","6.7","0.0","6.7","2.0","3.3","2.3","3.3","3.1","4.9","18.1","12.3","22.0","15.3","23.0","10.7","4.8","3.8","24.7","12.6","105132","16393","N","N","(X)","(X)","(X)","(X)","(X)","(X)","850","195","4.2","4.7","5.2","4.6","8.1","6.6","26.7","9.4","12.9","7.9","4.4","5.3","6.8","5.7","14.9","10.1","8.2","7.6","8.5","6.4","40571","12686","101012","35373","(X)","(X)","(X)","(X)","29.5","(X)",
"860Z200US92551","ZCTA5 92551","8348","390","3.2","1.9","1.2","0.9","2.6","1.1","5.9","2.1","8.7","2.4","17.3","3.3","14.7","3.2","29.3","4.5","9.7","2.4","7.4","2.4","92172","8893","100852","4928","56.3","(X)","(X)","(X)","(X)","(X)","7407","418","3.0","2.0","1.3","1.0","4.0","1.6","6.6","2.5","9.2","2.7","17.9","3.8","15.2","3.8","27.8","4.8","8.9","2.5","6.2","2.1","87772","6885","96472","5222","(X)","(X)","54.4","(X)","(X)","(X)","4267","423","0.0","1.0","0.3","0.5","1.5","1.3","0.9","0.8","6.8","2.6","16.1","5.0","19.9","5.3","35.8","6.7","11.6","3.9","7.1","2.7","105782","2589","N","N","(X)","(X)","(X)","(X)","(X)","(X)","941","193","7.2","5.0","3.7","5.2","3.0","3.1","8.1","5.7","9.9","4.9","15.4","9.2","22.6","10.1","16.8","7.3","8.3","7.1","5.0","5.2","76081","15168","81527","12217","(X)","(X)","(X)","(X)","58.0","(X)",
"860Z200US92553","ZCTA5 92553","19504","627","5.6","1.6","3.1","1.0","5.2","1.5","7.0","1.2","13.2","1.7","19.5","1.9","16.7","2.2","16.8","2.1","7.5","1.4","5.6","1.2","71344","2774","84278","3342","48.8","(X)","(X)","(X)","(X)","(X)","16081","672","6.1","1.9","1.5","0.6","4.2","1.1","6.8","1.5","12.8","2.2","21.7","2.3","16.8","2.5","16.7","2.1","8.2","1.5","5.2","1.2","72305","2714","85459","3437","(X)","(X)","49.3","(X)","(X)","(X)","9516","519","2.5","1.3","0.6","0.5","3.4","1.4","5.7","1.8","10.0","2.4","20.4","2.5","19.6","3.2","20.7","2.8","10.6","2.4","6.4","1.7","83471","3385","98673","4644","(X)","(X)","(X)","(X)","(X)","(X)","3423","428","10.6","4.6","10.6","4.3","11.3","6.5","10.0","3.7","16.0","4.2","14.3","4.5","12.1","3.7","10.9","4.1","0.6","0.7","3.6","2.5","43260","11063","57745","8154","(X)","(X)","(X)","(X)","37.8","(X)",
"860Z200US92555","ZCTA5 92555","11864","550","2.8","1.0","1.2","0.8","2.6","1.2","2.5","1.1","6.1","1.8","12.1","2.1","16.0","2.6","24.7","3.9","14.4","2.7","17.6","2.6","113636","11316","132268","6218","51.4","(X)","(X)","(X)","(X)","(X)","10030","538","2.3","1.0","1.6","1.0","3.0","1.4","3.3","1.4","6.1","2.0","12.9","2.6","14.1","2.9","25.7","4.2","14.5","2.7","16.6","2.6","114448","11507","130394","7246","(X)","(X)","51.4","(X)","(X)","(X)","7228","512","0.8","0.5","0.2","0.3","1.0","0.7","2.7","1.7","5.6","2.1","9.4","2.6","12.9","3.5","28.3","4.9","17.4","3.3","21.7","3.6","135843","9473","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1834","356","5.8","4.1","1.5","2.0","5.7","4.9","2.7","2.1","5.9","3.8","11.7","4.9","16.7","7.1","22.3","8.9","11.4","6.4","16.3","7.0","98750","15484","121948","20625","(X)","(X)","(X)","(X)","38.5","(X)",
"860Z200US92557","ZCTA5 92557","15272","527","3.2","1.0","1.5","0.7","3.6","1.1","4.2","1.1","10.0","1.8","16.2","2.6","14.1","2.3","24.8","2.8","13.4","2.6","8.9","1.7","93464","5585","107697","3952","49.4","(X)","(X)","(X)","(X)","(X)","12709","561","3.2","1.1","1.1","0.6","2.0","0.8","3.6","1.1","10.5","2.3","17.3","2.9","13.3","2.4","25.2","3.3","14.3","3.0","9.4","2.0","98327","7507","111322","4699","(X)","(X)","49.0","(X)","(X)","(X)","7888","559","1.3","1.0","0.8","0.6","1.9","1.0","3.1","1.3","7.5","2.4","13.6","2.5","12.4","2.4","27.8","3.9","18.4","4.7","13.2","2.7","115152","5513","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2563","338","6.1","2.8","3.6","2.1","10.1","4.1","7.7","3.0","12.5","4.8","20.8","6.3","19.5","5.6","12.8","4.7","5.1","2.7","1.9","1.5","62583","5888","68064","6212","(X)","(X)","(X)","(X)","40.3","(X)",
"860Z200US92561","ZCTA5 92561","803","160","2.0","2.4","4.7","4.9","10.6","7.2","3.2","3.0","12.5","10.2","9.3","9.2","17.7","7.1","16.3","11.0","5.9","4.5","17.8","11.6","87140","18251","132565","49269","25.5","(X)","(X)","(X)","(X)","(X)","550","155","1.5","2.4","2.9","4.7","2.0","3.2","0.0","7.4","10.9","13.9","16.5","17.4","27.1","11.4","10.0","8.9","4.4","5.1","24.7","16.4","91750","21468","162603","72111","(X)","(X)","30.4","(X)","(X)","(X)","323","128","2.5","4.2","0.0","12.3","3.1","5.4","0.0","12.3","2.8","4.8","13.9","19.8","18.6","14.5","11.1","11.7","5.9","8.3","42.1","26.9","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","253","92","3.2","4.9","8.7","11.7","29.6","18.8","10.3","9.5","15.8","14.4","11.5","13.6","1.2","1.7","11.9","17.3","5.1","8.2","2.8","4.3","29943","20574","56350","19507","(X)","(X)","(X)","(X)","15.0","(X)",
"860Z200US92562","ZCTA5 92562","21365","771","2.7","0.9","1.7","1.0","3.4","1.1","4.4","1.2","6.2","1.2","12.1","2.0","13.2","1.9","22.4","2.7","14.2","2.1","19.6","2.4","113204","5039","140145","8153","37.1","(X)","(X)","(X)","(X)","(X)","16626","633","2.1","0.9","1.2","0.7","2.0","1.0","3.5","1.5","4.8","1.1","11.4","2.1","13.6","2.3","22.6","3.2","15.6","2.4","23.3","3.0","128036","7496","153060","9874","(X)","(X)","36.6","(X)","(X)","(X)","12671","680","1.6","0.8","0.6","0.6","1.3","0.7","1.2","0.8","3.4","1.2","9.7","2.2","13.0","2.8","24.3","3.6","17.3","2.7","27.6","3.7","140372","3765","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4739","600","6.6","3.5","3.5","3.5","8.3","2.6","11.2","3.3","11.9","3.4","15.3","5.3","14.1","3.1","18.0","5.3","5.9","2.4","5.1","3.0","65210","12878","81190","12520","(X)","(X)","(X)","(X)","34.5","(X)",
"860Z200US92563","ZCTA5 92563","22989","810","2.2","0.8","0.9","0.7","2.0","0.9","2.3","0.8","6.0","1.5","10.4","2.0","16.4","2.8","24.2","2.5","13.9","2.4","21.9","2.9","118519","6960","141828","5783","39.8","(X)","(X)","(X)","(X)","(X)","18652","788","1.0","0.5","0.6","0.8","0.8","0.4","1.7","0.8","4.2","1.5","9.4","1.7","16.8","3.4","26.3","2.8","14.4","2.7","24.8","3.3","129281","8239","151889","6705","(X)","(X)","39.4","(X)","(X)","(X)","15379","703","0.7","0.4","0.7","0.9","0.5","0.3","1.8","0.9","2.7","1.1","8.5","1.8","15.9","2.9","24.5","3.0","16.1","3.1","28.7","3.9","138568","8685","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4337","524","7.5","3.3","2.0","1.1","8.3","4.3","5.0","2.7","12.7","4.0","16.1","7.1","14.7","4.4","15.6","4.9","10.5","4.0","7.6","4.9","72066","12239","92941","12379","(X)","(X)","(X)","(X)","40.2","(X)",
"860Z200US92567","ZCTA5 92567","2825","252","3.3","2.2","3.8","2.6","7.8","4.4","5.8","3.0","9.9","4.3","16.7","5.5","8.2","3.7","14.1","4.9","12.0","4.0","18.5","5.8","80319","23464","126224","29074","49.0","(X)","(X)","(X)","(X)","(X)","2354","238","2.4","2.4","1.2","1.6","5.6","4.6","3.9","2.7","9.9","4.8","20.6","6.9","8.0","3.7","15.2","6.3","15.3","5.2","18.0","6.8","89712","36329","133782","33352","(X)","(X)","49.2","(X)","(X)","(X)","1764","227","0.0","2.4","1.6","2.1","3.1","2.5","4.2","3.4","10.7","6.4","16.8","7.4","9.6","4.7","14.1","6.3","18.0","6.9","21.9","8.1","114375","45608","N","N","(X)","(X)","(X)","(X)","(X)","(X)","471","153","16.8","13.4","16.8","13.8","19.1","13.3","7.9","7.2","12.1","9.2","2.3","3.8","7.2","11.9","8.9","7.7","4.7","5.1","4.2","6.3","23512","12417","55544","24891","(X)","(X)","(X)","(X)","36.7","(X)",
"860Z200US92570","ZCTA5 92570","14289","775","5.0","1.8","4.2","1.6","4.7","1.6","6.3","1.9","9.6","2.7","18.6","3.0","15.6","2.3","18.6","2.5","10.3","2.6","7.1","1.5","77570","6111","94811","6186","55.6","(X)","(X)","(X)","(X)","(X)","11798","709","3.5","1.6","2.3","1.1","3.1","1.3","5.8","2.0","9.8","3.1","20.1","3.4","17.7","3.0","19.6","2.6","10.3","3.0","7.9","1.8","81035","5918","100641","6717","(X)","(X)","57.0","(X)","(X)","(X)","8023","659","1.7","0.9","0.9","0.8","2.3","1.3","4.4","1.7","6.5","2.5","21.7","4.4","17.4","3.8","23.3","3.2","13.2","3.9","8.5","2.1","91677","7899","110812","6929","(X)","(X)","(X)","(X)","(X)","(X)","2491","394","16.3","7.8","17.0","7.0","10.8","4.9","12.5","6.4","7.4","4.9","14.6","6.2","5.0","2.8","11.2","4.8","4.1","3.3","1.0","1.1","28817","4950","47138","7751","(X)","(X)","(X)","(X)","44.1","(X)",
"860Z200US92571","ZCTA5 92571","14286","543","3.5","1.6","1.6","0.7","3.2","1.1","4.9","1.8","8.6","2.2","19.2","3.2","20.0","3.5","19.4","3.4","8.8","1.9","10.7","2.9","85746","4978","101772","5245","57.4","(X)","(X)","(X)","(X)","(X)","12771","484","2.6","1.1","1.4","0.9","3.0","1.3","5.4","2.1","8.9","2.6","19.0","3.1","19.8","3.5","19.2","3.3","9.9","2.1","10.9","3.3","86639","5521","103735","5902","(X)","(X)","56.6","(X)","(X)","(X)","8854","593","1.3","1.1","0.4","0.4","1.6","1.0","2.7","2.0","6.9","2.3","17.7","3.6","21.4","4.5","22.2","4.5","11.3","2.9","14.6","4.3","97833","7203","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1515","338","16.9","10.2","9.1","5.5","4.8","4.1","7.4","5.4","8.1","4.9","22.6","13.4","22.4","14.1","8.7","6.4","0.0","2.8","0.0","2.8","52954","8475","51134","9003","(X)","(X)","(X)","(X)","49.0","(X)",
"860Z200US92582","ZCTA5 92582","5555","406","4.0","2.2","2.1","2.1","2.5","1.4","3.1","1.8","7.9","4.3","13.2","3.8","18.4","5.2","24.1","5.3","12.3","4.3","12.4","4.0","97723","9938","116520","9819","51.6","(X)","(X)","(X)","(X)","(X)","4854","412","3.2","2.3","2.3","2.3","1.7","1.1","3.8","2.0","9.1","5.2","14.6","5.1","19.9","5.2","22.6","5.5","10.4","4.5","12.4","4.3","94518","4883","111442","8736","(X)","(X)","51.6","(X)","(X)","(X)","3536","416","0.3","0.6","0.5","1.2","1.3","1.3","3.4","2.1","9.2","6.3","12.0","4.1","20.2","6.2","27.4","7.4","11.6","5.3","14.1","5.6","110820","18767","N","N","(X)","(X)","(X)","(X)","(X)","(X)","701","252","9.3","10.4","1.3","3.0","8.6","6.6","1.6","2.8","8.4","7.9","17.7","12.7","15.4","13.3","20.1","17.0","5.0","6.6","12.7","18.0","78536","21964","119700","66419","(X)","(X)","(X)","(X)","51.1","(X)",
"860Z200US92583","ZCTA5 92583","9682","642","3.5","1.4","4.8","1.9","7.3","2.3","9.6","2.7","13.6","2.9","17.6","3.2","14.5","2.5","18.1","3.4","8.0","2.4","2.9","1.3","63582","8395","76781","4373","47.6","(X)","(X)","(X)","(X)","(X)","7230","583","3.3","1.8","1.3","1.0","5.9","2.1","9.0","3.6","13.0","3.2","17.6","3.6","17.6","3.2","20.4","4.1","8.5","3.1","3.5","1.7","75000","6695","83093","5830","(X)","(X)","45.8","(X)","(X)","(X)","4424","555","1.5","1.1","0.3","0.4","4.9","2.7","8.0","4.8","10.9","3.6","16.7","3.5","18.4","4.5","25.4","6.6","8.6","3.2","5.2","2.7","86212","10945","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2452","411","8.5","4.1","15.7","6.4","13.3","5.8","12.3","3.9","20.4","7.1","14.4","7.8","4.3","2.7","5.0","2.9","5.0","3.8","1.1","1.3","35294","8007","47537","7439","(X)","(X)","(X)","(X)","44.9","(X)",
"860Z200US92584","ZCTA5 92584","17356","736","1.4","0.7","1.8","1.1","4.2","1.5","3.5","1.4","5.1","1.3","11.6","2.2","14.9","3.0","22.4","2.5","17.5","2.3","17.7","2.8","113470","7208","133293","6704","43.3","(X)","(X)","(X)","(X)","(X)","14514","821","1.6","0.9","0.8","0.6","2.3","1.4","3.0","1.1","3.9","1.5","11.5","2.7","15.2","3.1","23.3","2.9","19.6","2.7","18.8","3.0","118369","4499","139103","7120","(X)","(X)","43.8","(X)","(X)","(X)","11832","774","0.4","0.4","1.0","0.7","2.7","1.7","2.5","1.2","3.1","1.4","10.4","3.0","14.3","3.7","23.7","3.5","20.8","3.1","21.1","3.4","124787","8345","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2842","479","3.8","3.0","6.5","5.6","13.2","6.0","7.2","5.9","12.2","5.1","17.0","5.8","13.8","6.1","15.4","5.3","8.3","4.1","2.6","1.8","66282","11114","77948","11691","(X)","(X)","(X)","(X)","37.3","(X)",
"860Z200US92585","ZCTA5 92585","8190","656","2.5","2.1","1.4","1.1","2.6","1.9","4.9","1.7","9.0","2.9","16.7","3.6","14.1","4.6","21.8","4.9","15.6","3.7","11.4","3.4","97898","8869","114561","8288","47.2","(X)","(X)","(X)","(X)","(X)","7061","641","0.8","0.8","0.5","0.6","2.2","1.8","6.4","2.6","8.6","3.3","15.8","3.7","13.1","4.8","23.7","5.4","16.3","4.4","12.7","3.7","107075","12003","119837","8477","(X)","(X)","47.9","(X)","(X)","(X)","5473","540","0.6","0.7","0.2","0.3","0.3","0.6","3.5","1.9","7.8","3.5","14.8","4.4","13.4","5.2","25.0","5.0","19.1","5.1","15.3","4.6","123184","16913","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1129","294","14.3","13.3","6.7","6.2","7.4","6.9","6.5","5.1","10.8","7.9","18.6","10.5","17.6","10.5","13.5","9.0","2.8","3.3","1.8","2.6","58491","20653","61923","13061","(X)","(X)","(X)","(X)","38.5","(X)",
"860Z200US92586","ZCTA5 92586","9177","617","6.8","2.3","4.9","1.9","12.5","3.0","9.3","2.4","13.6","2.5","18.9","3.3","12.6","3.5","12.3","2.3","5.5","1.9","3.6","1.5","53991","4375","69142","4387","44.5","(X)","(X)","(X)","(X)","(X)","4784","489","1.3","1.0","1.9","1.6","6.7","3.0","6.7","2.4","12.4","2.8","23.6","4.6","16.1","4.7","19.0","4.2","7.1","2.7","5.2","2.5","72795","6613","88121","6304","(X)","(X)","47.7","(X)","(X)","(X)","3521","431","1.8","1.3","2.4","2.2","6.5","3.3","3.1","2.0","12.4","3.6","24.4","5.4","16.6","5.3","17.9","4.3","8.7","3.6","6.1","3.2","74661","7058","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4393","487","12.8","4.3","8.2","3.5","18.8","5.6","13.2","4.2","15.3","4.4","13.6","4.6","7.4","4.3","6.9","2.4","2.1","2.1","1.6","1.2","31619","5808","46352","5905","(X)","(X)","(X)","(X)","40.7","(X)",
"860Z200US92587","ZCTA5 92587","6119","409","6.2","3.7","2.1","1.4","4.1","1.5","4.7","2.5","4.5","2.1","14.5","4.1","11.5","3.1","18.4","4.7","18.3","4.2","15.7","3.3","105781","19891","130363","13987","50.0","(X)","(X)","(X)","(X)","(X)","4581","328","7.3","4.6","1.3","1.5","2.8","1.4","3.6","2.7","5.7","3.0","15.3","4.7","10.3","3.3","18.8","5.4","16.7","4.6","18.1","4.0","112758","21514","138484","17660","(X)","(X)","51.1","(X)","(X)","(X)","3523","344","3.3","3.1","1.5","1.9","2.5","1.6","2.7","2.7","4.5","3.0","12.5","4.2","8.1","2.7","22.9","6.2","20.2","5.5","21.9","4.6","125982","5303","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1538","307","8.2","6.0","4.5","3.4","7.9","4.8","7.8","4.8","7.0","4.9","11.4","6.0","11.7","6.8","14.5","6.3","19.9","11.8","7.2","5.3","82024","20794","94084","16558","(X)","(X)","(X)","(X)","41.7","(X)",
"860Z200US92590","ZCTA5 92590","1949","243","3.8","2.9","11.6","8.6","1.9","2.0","6.5","3.8","11.6","5.8","9.7","4.6","19.7","6.5","11.3","5.0","6.9","3.6","17.0","6.6","76952","10587","176740","66269","36.5","(X)","(X)","(X)","(X)","(X)","1345","211","2.2","2.8","3.3","2.9","1.8","2.1","7.3","5.4","11.4","5.6","8.3","4.9","23.2","7.7","11.1","6.1","10.0","5.4","21.5","7.6","90690","10627","220358","91132","(X)","(X)","37.7","(X)","(X)","(X)","908","195","0.8","1.4","0.0","4.6","0.3","1.3","6.7","5.7","10.6","6.6","4.7","4.4","28.3","10.3","11.7","8.1","8.7","6.2","28.2","10.3","97500","29805","N","N","(X)","(X)","(X)","(X)","(X)","(X)","604","229","7.6","8.2","30.0","25.3","2.6","3.5","4.6","4.0","16.1","12.4","8.4","7.2","12.6","12.9","11.1","14.2","3.0","4.1","4.0","4.8","41384","26819","72473","38817","(X)","(X)","(X)","(X)","33.8","(X)",
"860Z200US92591","ZCTA5 92591","13891","532","4.1","1.7","1.0","0.7","2.6","0.9","4.7","1.4","6.2","1.6","16.6","2.7","11.0","2.1","22.9","3.2","13.6","2.5","17.3","3.1","107312","6054","124741","6726","37.8","(X)","(X)","(X)","(X)","(X)","10526","619","2.5","1.3","1.0","0.8","1.5","0.8","3.9","1.4","6.6","1.8","14.5","3.3","11.2","2.5","24.1","3.9","15.4","3.3","19.2","3.5","115591","7197","133001","7218","(X)","(X)","37.0","(X)","(X)","(X)","8571","609","2.2","1.3","1.1","1.0","0.9","0.6","2.4","1.2","5.2","1.9","13.6","4.0","11.1","2.8","24.8","4.4","16.7","4.2","22.0","4.1","125346","9738","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3365","550","9.7","5.3","1.4","1.1","7.5","3.3","6.9","4.0","9.1","4.6","24.9","7.3","6.6","3.3","18.0","5.5","7.9","3.3","8.1","4.9","70022","7104","88835","12211","(X)","(X)","(X)","(X)","37.3","(X)",
"860Z200US92592","ZCTA5 92592","24914","767","2.5","0.6","1.2","0.7","1.6","0.6","2.2","0.8","3.8","0.8","9.7","1.4","11.8","1.9","25.2","2.6","16.6","2.0","25.3","2.3","132475","5560","156617","6341","40.8","(X)","(X)","(X)","(X)","(X)","20744","709","2.7","0.9","0.5","0.4","1.1","0.5","1.8","0.7","3.0","0.8","7.9","1.2","11.6","2.2","25.4","2.9","19.0","2.3","27.0","2.6","141323","6685","164934","7271","(X)","(X)","41.1","(X)","(X)","(X)","16853","741","0.9","0.5","0.4","0.3","0.8","0.5","1.4","0.7","2.2","0.8","6.9","1.3","10.9","2.4","24.3","3.2","20.7","2.7","31.5","3.0","155540","7133","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4170","499","6.7","2.6","2.9","2.0","3.8","1.9","5.9","2.9","9.0","3.3","18.7","4.7","15.5","4.9","19.5","5.2","6.7","3.1","11.2","4.3","82695","9491","98191","9494","(X)","(X)","(X)","(X)","35.4","(X)",
"860Z200US92595","ZCTA5 92595","9891","416","4.7","1.8","2.4","1.4","4.5","1.9","3.9","1.4","7.6","2.0","14.4","2.7","13.1","3.3","21.5","3.5","13.4","2.3","14.4","2.8","98132","6624","117964","5820","44.8","(X)","(X)","(X)","(X)","(X)","8180","383","4.4","1.9","1.8","1.1","4.2","2.6","4.0","1.8","5.7","2.2","14.2","3.2","13.6","3.2","22.6","3.6","14.6","2.7","14.8","3.2","103799","11686","120132","6126","(X)","(X)","45.0","(X)","(X)","(X)","6280","438","2.3","1.5","1.1","1.1","2.4","2.5","3.0","1.8","5.5","2.5","13.1","3.0","14.1","3.4","24.1","4.2","17.0","3.1","17.6","3.9","119612","6991","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1711","324","9.7","5.5","9.6","6.4","13.1","6.2","7.8","4.2","12.3","5.0","17.2","8.6","5.3","2.6","14.3","7.7","5.3","3.0","5.4","2.3","45495","14604","69071","8749","(X)","(X)","(X)","(X)","35.9","(X)",
